,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15
10580,938,146,755,771,381,407,725,194,790,164,891,790,335,714,36
10581,366,401,890,890,934,199,449,701,371,644,145,86,345,106,677
10582,878,265,228,726,108,850,371,998,852,918,807,745,90,486,644
10583,495,708,950,255,410,826,70,550,267,675,15,545,252,649,400
10584,538,586,824,268,845,248,842,79,761,130,134,899,825,363,140
10585,341,257,49,321,166,193,437,941,377,783,967,348,931,239,686
10586,667,891,684,104,16,284,139,130,899,887,516,624,374,710,73
10587,273,126,790,70,328,664,436,726,927,834,658,772,219,847,162
10588,927,708,857,744,752,565,33,390,391,694,557,899,840,189,310
10589,190,180,239,238,216,100,136,604,662,492,289,641,434,51,17
10590,365,315,143,119,620,548,820,979,171,763,222,367,620,978,366
10591,149,48,596,916,417,830,82,48,829,430,782,738,971,529,962
10592,961,968,276,659,605,407,742,317,836,357,378,231,245,734,894
10593,938,992,703,46,502,306,222,34,45,433,913,303,939,130,97
10594,161,95,738,552,596,25,994,780,858,585,572,447,253,20,333
10595,181,510,843,414,461,700,362,399,484,49,995,525,152,423,671
10596,804,487,496,532,520,491,995,696,659,194,356,977,440,573,327
10597,516,155,724,885,69,35,186,34,295,558,867,95,530,642,188
10598,775,222,637,247,962,405,556,862,885,674,37,640,302,929,760
10599,26,61,144,847,846,321,74,238,989,505,412,215,914,617,42
10600,573,606,502,455,229,967,185,258,395,603,391,480,733,989,123
10601,709,766,888,152,320,880,669,648,152,294,895,675,417,298,730
10602,11,640,307,760,265,620,31,657,92,678,252,820,930,792,403
10603,690,904,310,849,351,52,674,403,418,669,820,768,800,234,305
10604,115,603,530,784,301,525,491,382,973,693,606,902,796,487,654
10605,68,129,613,665,424,932,793,31,332,741,889,364,541,424,26
10606,624,247,353,963,231,607,644,63,887,677,208,988,293,771,103
10607,807,944,340,309,69,750,515,571,667,508,162,399,729,989,653
10608,868,444,586,601,184,835,234,290,612,87,812,292,425,637,308
10609,156,589,456,407,583,505,456,963,122,226,574,929,203,150,299
10610,954,696,228,853,44,821,280,422,751,628,349,929,49,550,295
10611,404,379,276,671,892,371,385,697,675,148,10,963,134,643,997
10612,240,853,664,187,205,811,852,846,907,18,895,596,859,661,400
10613,704,506,550,15,717,994,964,792,925,913,439,986,337,149,130
10614,627,10,359,662,137,319,789,176,599,138,280,578,564,631,105
10615,387,346,278,996,996,814,591,247,120,95,784,247,876,669,692
10616,572,410,319,171,99,565,738,575,443,132,66,40,476,349,341
10617,537,674,226,865,219,869,557,816,187,210,950,966,285,494,253
10618,57,954,37,875,877,385,89,665,607,505,530,529,524,42,13
10619,291,631,102,20,707,503,836,602,687,226,29,317,49,786,193
10620,781,100,477,310,223,971,228,103,69,391,26,865,728,610,981
10621,688,137,132,694,812,721,623,61,646,297,212,836,241,724,849
10622,973,809,735,643,979,80,756,942,55,269,816,712,178,514,169
10623,195,247,691,885,258,477,136,494,624,759,772,330,168,827,996
10624,602,30,168,102,109,948,407,60,366,637,114,642,114,680,376
10625,661,886,103,790,551,407,903,262,894,115,647,560,986,197,824
10626,456,835,159,585,539,355,258,252,70,654,486,992,61,714,855
10627,266,447,55,981,66,193,757,50,852,320,418,188,31,470,225
10628,104,44,817,433,774,186,622,879,828,951,774,12,293,982,172
10629,890,848,350,412,314,481,59,628,747,499,69,179,66,886,53
10630,729,801,83,144,289,197,596,448,95,521,844,603,731,409,775
10631,30,988,675,121,80,773,145,258,310,760,877,385,71,65,610
10632,731,149,650,615,156,959,695,145,765,713,145,452,665,961,957
10633,856,823,406,771,812,501,434,308,15,597,966,514,398,506,65
10634,208,442,727,508,98,412,134,551,144,840,465,422,893,114,562
10635,394,786,529,63,569,965,674,129,102,116,816,419,72,839,960
10636,638,711,184,410,912,372,187,986,192,579,783,127,885,638,810
10637,142,782,472,144,593,316,614,285,808,392,673,250,309,232,368
10638,467,915,69,371,707,964,181,25,903,809,673,229,107,468,204
10639,409,903,860,156,864,176,572,101,406,406,139,525,612,146,828
10640,502,532,94,786,730,957,886,973,988,287,529,647,310,191,886
10641,860,456,606,49,669,715,967,52,702,417,132,488,790,70,737
10642,394,445,428,84,128,425,786,169,458,915,459,30,221,465,594
10643,150,775,275,215,997,254,585,971,377,757,551,104,633,669,490
10644,10,393,981,816,974,421,712,553,653,846,554,838,545,244,401
10645,852,143,873,635,50,717,496,144,365,584,596,261,515,543,387
10646,738,674,827,100,538,151,176,92,84,608,750,756,168,803,914
10647,716,217,553,55,616,638,601,580,149,260,378,340,25,453,501
10648,146,500,492,856,673,632,643,151,734,513,38,157,484,594,64
10649,243,676,209,523,434,990,350,208,802,209,112,204,725,575,216
10650,463,250,443,351,140,279,487,874,672,152,56,288,800,408,383
10651,629,192,56,925,181,384,559,971,761,253,659,147,894,25,119
10652,999,587,445,870,672,246,692,350,490,176,866,97,658,157,844
10653,488,777,578,859,875,532,899,607,212,291,714,396,821,407,74
10654,704,130,266,168,152,989,115,150,473,323,58,570,352,754,503
10655,958,777,742,968,626,382,932,903,241,954,990,994,172,738,690
10656,362,786,286,998,899,566,463,187,85,791,512,27,896,719,407
10657,547,318,720,561,526,453,212,568,763,496,490,112,919,995,257
10658,36,264,492,528,378,189,523,796,352,496,893,896,109,541,44
10659,740,377,515,707,919,213,746,411,689,163,576,371,27,317,898
10660,691,184,928,651,758,607,142,264,469,433,224,898,402,977,601
10661,314,674,572,418,383,227,687,53,936,648,899,603,465,624,63
10662,186,744,501,246,113,29,180,223,800,301,201,238,312,617,630
10663,685,981,102,206,613,985,456,642,426,851,417,327,836,172,278
10664,717,935,444,683,311,428,62,988,151,306,123,657,888,955,138
10665,379,846,622,594,807,724,299,369,100,94,721,439,343,484,42
10666,366,106,198,694,223,926,192,147,923,577,55,692,998,403,342
10667,992,415,913,953,72,266,846,235,816,400,464,279,483,812,698
10668,818,623,912,468,841,327,520,300,693,781,329,273,13,218,136
10669,506,231,374,150,902,133,908,693,821,215,955,767,687,167,20
10670,353,404,572,749,123,555,225,259,751,908,825,918,115,261,481
10671,926,87,266,889,461,58,900,455,811,145,373,76,41,857,351
10672,967,426,506,374,488,594,853,444,342,411,766,826,549,617,991
10673,385,724,368,133,204,765,798,412,298,721,370,17,347,270,368
10674,875,950,488,264,827,935,165,257,275,592,353,580,454,339,159
10675,940,727,362,198,377,759,121,217,23,318,590,611,134,112,44
10676,805,685,329,39,448,671,40,756,629,203,787,306,306,514,807
10677,119,369,982,654,283,61,830,666,286,493,157,886,766,327,302
10678,904,556,125,676,300,156,851,503,537,915,240,797,114,400,601
10679,28,140,569,398,654,483,177,75,297,390,416,549,503,941,922
10680,907,244,969,241,430,71,467,653,617,889,800,699,11,466,107
10681,264,84,237,680,951,224,578,236,705,465,350,121,984,262,783
10682,207,833,443,278,361,795,308,446,445,462,723,231,583,553,870
10683,68,833,548,583,27,134,146,626,808,673,422,882,421,45,711
10684,867,577,709,166,383,441,155,149,913,505,751,605,913,451,743
10685,809,196,849,775,393,170,276,242,631,281,79,173,337,572,77
10686,676,447,355,472,752,697,301,206,284,889,225,998,697,517,926
10687,17,574,76,293,681,250,156,900,873,292,878,771,286,577,488
10688,509,686,16,453,888,146,824,410,296,415,938,283,780,495,863
10689,645,246,69,969,820,188,716,455,77,306,575,753,881,163,516
10690,704,217,669,372,437,888,545,360,76,307,292,359,904,928,865
10691,446,952,236,327,700,740,909,196,66,172,254,665,613,318,717
10692,103,983,887,553,560,290,346,830,495,36,76,646,124,941,194
10693,85,227,73,23,986,282,134,100,450,996,852,646,243,926,134
10694,685,348,124,645,65,77,140,98,453,291,96,738,706,501,299
10695,624,11,549,651,364,965,966,39,806,283,836,930,810,247,776
10696,692,783,199,216,756,913,186,113,875,394,58,909,199,634,102
10697,397,730,893,528,511,517,952,967,150,531,823,252,403,669,417
10698,112,88,623,152,663,747,805,657,573,629,984,244,846,920,887
10699,749,12,766,386,934,836,335,486,589,251,783,532,621,77,641
10700,221,298,246,192,545,163,242,977,102,569,757,70,837,547,631
10701,137,302,744,234,42,96,962,108,437,942,394,635,452,627,689
10702,602,684,204,739,639,726,771,459,420,571,384,534,111,374,258
10703,786,223,368,451,472,226,775,215,395,78,697,721,918,493,373
10704,193,47,839,815,880,330,910,490,940,301,286,56,286,694,420
10705,400,471,357,618,697,900,374,696,401,211,542,74,775,847,948
10706,828,961,355,742,292,194,898,841,571,176,761,620,350,414,214
10707,827,611,679,692,988,460,592,704,738,504,801,20,233,566,279
10708,733,396,730,744,695,18,523,68,600,255,711,515,520,960,52
10709,401,200,571,156,378,390,70,929,758,469,683,688,388,712,920
10710,226,983,904,684,230,332,834,844,518,932,163,419,81,897,243
10711,829,824,26,526,866,79,837,637,708,662,86,977,673,332,226
10712,836,12,590,675,134,757,196,966,679,118,774,267,957,661,550
10713,358,603,262,183,237,509,650,686,891,91,851,968,36,54,328
10714,963,939,655,298,508,745,489,290,188,761,444,484,292,931,612
10715,354,576,814,500,648,49,53,947,645,698,557,498,259,397,420
10716,931,708,249,395,870,650,550,133,979,581,577,155,283,665,882
10717,240,107,683,936,718,350,391,415,588,968,419,736,82,170,35
10718,901,701,911,533,177,744,73,830,940,792,10,824,354,133,815
10719,501,683,653,954,715,654,56,98,787,48,938,282,616,228,163
10720,909,897,18,544,361,465,738,657,207,475,915,125,858,422,529
10721,325,934,252,276,99,409,696,190,157,712,181,775,332,949,487
10722,475,829,855,790,124,795,186,416,507,226,685,890,80,401,140
10723,847,187,464,322,254,928,454,114,495,533,588,166,463,941,385
10724,497,729,668,869,712,87,549,78,420,74,902,103,664,209,941
10725,705,470,419,175,861,644,151,223,991,872,771,412,830,767,177
10726,475,582,767,422,810,791,343,999,482,913,233,579,282,524,571
10727,560,291,128,946,316,802,781,46,438,534,368,598,908,842,118
10728,307,708,888,721,54,500,786,850,822,458,589,27,313,697,160
10729,201,975,118,145,347,811,728,962,649,450,273,911,644,157,803
10730,162,861,541,488,26,444,288,799,640,68,297,300,214,500,893
10731,761,391,324,897,148,287,829,405,766,682,226,761,749,101,947
10732,828,535,571,541,414,319,278,82,711,891,487,963,670,821,765
10733,501,411,91,280,268,482,353,394,471,159,184,343,470,970,138
10734,890,760,593,112,200,935,324,896,903,430,526,283,476,46,510
10735,538,977,106,301,808,915,292,939,972,300,645,598,763,602,389
10736,524,527,966,638,468,884,396,313,883,446,361,769,964,513,24
10737,974,70,221,41,926,460,963,657,527,946,719,829,453,79,701
10738,371,618,559,433,784,119,249,55,573,60,802,209,133,81,265
10739,524,992,725,771,998,979,434,465,676,144,456,504,884,662,503
10740,106,743,675,408,919,577,717,28,484,255,296,824,282,914,721
10741,141,23,936,108,542,646,910,409,911,908,824,91,854,400,519
10742,909,605,445,368,338,127,636,891,760,902,326,115,375,308,267
10743,281,77,222,510,911,608,356,263,241,318,943,323,953,805,579
10744,60,438,837,786,875,830,531,480,586,176,473,149,20,390,757
10745,414,731,316,801,962,437,528,486,803,800,651,89,833,835,450
10746,295,470,901,464,528,554,832,728,477,652,476,556,761,534,486
10747,97,919,862,821,854,708,545,548,195,226,57,412,921,262,373
10748,786,566,986,911,176,534,255,446,162,90,624,979,946,375,556
10749,57,383,644,945,248,993,524,649,871,968,119,640,751,137,96
10750,240,266,40,674,828,810,684,432,38,315,140,836,564,658,574
10751,880,827,484,87,253,14,869,369,657,899,662,157,262,103,110
10752,888,941,219,977,194,385,252,785,93,482,638,826,391,917,936
10753,585,502,589,587,398,203,266,733,740,569,167,874,980,608,840
10754,450,144,174,222,337,825,243,812,27,679,401,393,616,398,150
10755,377,107,472,850,336,637,176,654,92,955,280,604,831,402,339
10756,832,43,386,746,884,368,665,507,533,281,137,957,728,335,914
10757,356,650,569,648,434,768,390,617,30,454,95,436,520,354,288
10758,463,553,269,343,370,23,693,638,430,433,59,92,523,31,170
10759,985,165,393,26,824,162,725,549,272,621,420,163,938,852,386
10760,163,445,645,528,370,46,332,407,443,737,771,35,468,139,97
10761,365,534,885,925,616,249,313,607,202,805,416,350,547,825,402
10762,753,991,418,447,691,657,965,737,779,768,408,225,48,713,204
10763,958,204,17,468,464,166,798,591,960,331,978,845,134,888,185
10764,814,617,384,656,826,130,437,58,838,712,562,153,206,974,416
10765,120,339,810,171,984,333,411,393,212,413,798,697,455,936,86
10766,822,131,928,149,915,261,826,14,271,924,904,709,80,31,276
10767,92,872,64,363,426,816,109,728,384,883,850,622,895,224,454
10768,376,358,293,922,498,369,639,656,730,760,596,373,949,990,440
10769,592,910,324,428,208,339,742,180,248,406,314,44,681,984,846
10770,565,23,446,408,264,534,176,182,736,935,944,296,313,752,763
10771,547,515,829,474,796,579,791,947,934,597,583,724,979,403,47
10772,521,282,659,85,901,561,143,401,821,466,812,451,220,606,299
10773,776,43,760,958,676,866,747,998,78,79,369,515,459,255,589
10774,668,540,326,250,930,438,542,883,511,389,961,774,192,235,482
10775,660,401,209,488,749,670,385,145,61,240,716,601,685,495,621
10776,822,327,670,136,194,754,226,184,907,162,25,178,856,507,750
10777,578,196,245,874,449,202,483,39,234,320,827,836,665,593,344
10778,743,613,201,370,297,597,902,944,153,921,259,634,225,725,85
10779,541,80,313,43,79,515,491,350,955,200,464,534,752,496,914
10780,217,794,224,670,118,779,784,962,136,594,968,632,502,373,329
10781,469,857,384,754,926,877,145,836,13,687,357,112,451,659,407
10782,707,239,561,550,350,305,111,599,895,409,476,598,610,134,818
10783,153,36,529,681,832,368,656,437,591,417,222,588,185,631,441
10784,305,831,635,928,463,815,715,915,414,771,823,18,689,427,876
10785,266,781,807,258,526,490,808,531,574,653,56,527,372,165,506
10786,454,343,280,570,720,344,708,554,467,727,906,885,368,891,626
10787,38,535,62,268,148,572,677,321,603,665,387,740,152,632,39
10788,168,403,172,635,12,484,743,929,412,814,350,211,472,794,256
10789,346,966,310,619,45,189,509,179,862,650,637,324,132,706,120
10790,220,982,327,793,210,323,634,277,25,35,632,377,374,423,877
10791,229,679,825,907,732,686,684,727,39,605,491,828,746,882,389
10792,579,221,71,703,50,738,186,166,665,932,868,57,764,853,11
10793,246,957,29,873,183,515,386,978,431,782,116,474,42,296,499
10794,78,965,286,376,62,257,749,162,660,848,323,187,636,932,439
10795,464,313,287,963,902,592,272,30,637,362,75,191,135,635,738
10796,665,476,356,397,331,415,902,157,271,978,216,930,567,332,963
10797,220,502,868,17,599,391,281,816,471,58,535,795,502,984,861
10798,966,247,895,140,178,575,634,148,385,986,156,460,533,607,593
10799,484,310,884,759,702,735,830,264,136,366,717,152,80,842,709
10800,403,594,510,682,150,700,970,946,983,510,642,273,404,469,827
10801,736,728,931,909,857,188,614,166,442,903,982,422,537,479,59
10802,996,782,335,638,556,457,799,203,726,574,463,953,711,324,291
10803,395,914,491,343,251,779,38,255,856,116,373,883,515,631,779
10804,67,26,605,719,482,817,17,982,805,324,317,166,707,697,745
10805,626,891,374,124,897,750,429,463,650,333,686,273,660,683,759
10806,683,274,100,448,98,295,653,600,323,41,733,872,226,194,962
10807,101,365,415,104,182,18,866,42,307,848,513,976,404,869,343
10808,14,916,509,599,759,822,151,677,33,501,429,463,179,470,547
10809,777,52,426,287,936,792,819,343,70,614,410,864,896,355,152
10810,55,522,908,111,710,587,12,449,82,384,667,105,654,859,372
10811,877,429,520,521,233,420,31,538,887,955,984,239,821,365,407
10812,82,411,671,849,128,544,462,904,305,161,808,728,630,993,187
10813,188,579,579,143,101,264,942,19,409,88,750,741,697,788,970
10814,781,756,945,448,560,177,81,633,76,562,482,598,508,771,851
10815,471,943,369,822,985,991,70,576,635,71,495,865,904,373,408
10816,418,216,728,532,734,938,243,429,303,345,448,933,623,652,274
10817,699,165,790,293,829,199,785,580,505,667,23,680,514,311,258
10818,23,354,424,755,268,412,22,767,458,900,413,641,361,595,375
10819,383,581,808,392,84,26,215,654,219,947,774,342,823,496,116
10820,617,856,402,139,515,457,670,657,492,807,691,297,102,849,337
10821,183,818,937,107,939,30,953,809,244,663,567,568,492,509,803
10822,762,452,784,732,953,459,762,464,556,182,627,15,209,34,868
10823,209,988,714,487,55,679,52,847,840,19,714,538,514,626,129
10824,412,318,991,532,834,47,843,238,945,829,635,492,317,738,296
10825,925,923,389,449,41,645,566,834,351,777,49,316,258,514,654
10826,453,488,743,373,650,708,560,354,160,211,612,580,57,370,347
10827,674,402,35,40,752,159,339,959,362,360,319,146,655,714,723
10828,858,286,38,862,130,77,721,822,866,758,205,858,411,681,137
10829,912,841,766,81,318,237,544,841,145,317,116,661,626,450,988
10830,639,508,203,535,521,460,859,183,613,28,613,799,980,660,330
10831,460,478,720,811,658,177,607,974,360,251,937,102,625,904,844
10832,435,843,76,793,909,372,155,100,614,51,926,932,986,148,868
10833,928,416,710,171,125,564,965,289,649,678,478,370,442,439,138
10834,872,295,535,345,115,947,568,344,913,724,645,58,201,108,738
10835,295,467,443,220,570,442,536,823,326,874,115,810,666,310,581
10836,693,606,704,686,230,35,580,935,641,74,950,485,140,756,94
10837,922,907,341,558,988,450,785,419,440,68,81,471,673,389,704
10838,993,397,231,614,567,772,765,810,819,600,410,715,221,486,645
10839,613,441,521,894,203,252,69,860,748,389,866,221,500,394,380
10840,280,393,298,27,84,298,634,829,913,500,195,491,786,753,324
10841,105,323,763,66,120,555,290,614,904,397,151,37,580,437,26
10842,391,320,567,144,94,758,617,262,430,798,572,227,536,367,21
10843,939,60,514,989,764,72,139,455,723,367,824,732,773,527,695
10844,630,328,209,751,384,887,436,111,855,132,69,477,513,789,701
10845,282,437,341,130,659,511,773,802,347,550,594,808,495,288,42
10846,582,753,753,596,529,626,159,374,657,251,826,419,568,639,698
10847,554,419,317,163,963,514,659,193,387,216,861,23,486,168,673
10848,184,126,83,930,903,224,528,410,667,414,130,72,767,526,663
10849,332,531,782,389,413,919,946,639,23,259,241,903,436,310,215
10850,548,95,970,503,339,582,680,847,892,530,272,841,974,71,968
10851,641,580,772,370,69,423,190,198,197,903,535,49,765,560,181
10852,468,624,934,619,969,172,353,300,428,93,443,675,809,50,490
10853,642,290,226,498,301,503,455,239,526,24,98,303,105,270,993
